TenantId,Computer,ObjectName,CounterName,InstanceName,CounterValue,"TimeGenerated [UTC]",SourceSystem,CounterPath,MG,Min,Max,SampleCount,"BucketStartTime [UTC]","BucketEndTime [UTC]",StandardDeviation,Type,"_ResourceId"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Thread Count","_Total",1179,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Thread Count","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"% Free Space","_Total","81.010607","6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\% Free Space","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Working Set - Private","_Total",747773952,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Working Set - Private","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Processor Information","Processor Frequency","_Total",2295,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Processor Information(_Total)\Processor Frequency","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Network Interface","Packets Received Errors","Microsoft Hyper-V Network Adapter",0,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Network Interface(Microsoft Hyper-V Network Adapter)\Packets Received Errors","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Network Interface","Packets Outbound Errors","Microsoft Hyper-V Network Adapter",0,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Network Interface(Microsoft Hyper-V Network Adapter)\Packets Outbound Errors","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Working Set","_Total",1894322176,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Working Set","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"Free Megabytes","_Total",111968,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\Free Megabytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Pool Nonpaged Bytes",,108081152,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Memory\Pool Nonpaged Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Pool Paged Bytes",,89452544,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Memory\Pool Paged Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Available Bytes",,2706247680,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Memory\Available Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"% Committed Bytes In Use",,"28.542333","6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Memory\% Committed Bytes In Use","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,"Processor Queue Length",,2,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\System\Processor Queue Length","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,Processes,,116,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\System\Processes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Committed Bytes",,1421271040,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Memory\Committed Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Handle Count","_Total",35787,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Handle Count","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Cache Bytes",,75948032,"6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\Memory\Cache Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,"System Up Time",,"219.2054","6/26/2024, 4:54:17.892 PM",OpsManager,"\\forensicsacl2\System\System Up Time","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"% Committed Bytes In Use",,"29.256406","6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Memory\% Committed Bytes In Use","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Available Bytes",,2675007488,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Memory\Available Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Pool Paged Bytes",,91164672,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Memory\Pool Paged Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Pool Nonpaged Bytes",,108306432,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Memory\Pool Nonpaged Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Working Set","_Total",1870020608,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Working Set","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Network Interface","Packets Received Errors","Microsoft Hyper-V Network Adapter",0,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Network Interface(Microsoft Hyper-V Network Adapter)\Packets Received Errors","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Cache Bytes",,83320832,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Memory\Cache Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Handle Count","_Total",35631,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Handle Count","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Committed Bytes",,1456828416,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Memory\Committed Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,Processes,,117,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\System\Processes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Processor Information","Processor Frequency","_Total",2295,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Processor Information(_Total)\Processor Frequency","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Network Interface","Packets Outbound Errors","Microsoft Hyper-V Network Adapter",0,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Network Interface(Microsoft Hyper-V Network Adapter)\Packets Outbound Errors","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,"Processor Queue Length",,0,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\System\Processor Queue Length","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Working Set - Private","_Total",722612224,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Working Set - Private","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"% Free Space","_Total","80.837686","6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\% Free Space","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Thread Count","_Total",1153,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Thread Count","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,"System Up Time",,"232.330367","6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\System\System Up Time","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"Free Megabytes","_Total",111729,"6/26/2024, 4:54:31.033 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\Free Megabytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"% Committed Bytes In Use",,"30.425688","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Memory\% Committed Bytes In Use","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,"Processor Queue Length",,13,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\System\Processor Queue Length","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"Avg. Disk Write Queue Length","_Total","0.755333","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\Avg. Disk Write Queue Length","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"Avg. Disk Queue Length","_Total","1.940492","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\Avg. Disk Queue Length","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"Disk Writes/sec","_Total","234.597913","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\Disk Writes/sec","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Processor Information","% User Time","_Total","61.595518","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Processor Information(_Total)\% User Time","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Processor Information","Processor Frequency","_Total",2295,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Processor Information(_Total)\Processor Frequency","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,Processes,,119,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\System\Processes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"Disk Transfers/sec","_Total","482.741856","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\Disk Transfers/sec","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Thread Count","_Total",1129,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Thread Count","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"Disk Reads/sec","_Total","248.143943","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\Disk Reads/sec","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Committed Bytes",,1515053056,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Memory\Committed Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Process,"Handle Count","_Total",36496,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Process(_Total)\Handle Count","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"Avg. Disk Read Queue Length","_Total","1.185159","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\Avg. Disk Read Queue Length","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,"Context Switches/sec",,"8413.717525","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\System\Context Switches/sec","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Cache Bytes",,98152448,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Memory\Cache Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Processor Information","% Privileged Time","_Total","30.661111","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Processor Information(_Total)\% Privileged Time","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,LogicalDisk,"Avg. Disk sec/Read","_Total","0.004777","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\LogicalDisk(_Total)\Avg. Disk sec/Read","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,System,"System Up Time",,"292.361623","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\System\System Up Time","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Processor Information","% Processor Time","_Total","92.256638","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Processor Information(_Total)\% Processor Time","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Pool Paged Bytes",,119529472,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Memory\Pool Paged Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,Memory,"Available Bytes",,2590941184,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Memory\Available Bytes","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Network Interface","Bytes Sent/sec","Microsoft Hyper-V Network Adapter","7546.305071","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Network Interface(Microsoft Hyper-V Network Adapter)\Bytes Sent/sec","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Network Interface","Bytes Received/sec","Microsoft Hyper-V Network Adapter","924119.851528","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Network Interface(Microsoft Hyper-V Network Adapter)\Bytes Received/sec","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Network Interface","Packets/sec","Microsoft Hyper-V Network Adapter","677.934651","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Network Interface(Microsoft Hyper-V Network Adapter)\Packets/sec","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Network Interface","Packets Outbound Errors","Microsoft Hyper-V Network Adapter",0,"6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Network Interface(Microsoft Hyper-V Network Adapter)\Packets Outbound Errors","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
"d558e95b-08c4-4c42-b17a-dd6de6332e26",forensicsacl2,"Network Interface","Bytes Total/sec","Microsoft Hyper-V Network Adapter","931666.156599","6/26/2024, 4:55:31.096 PM",OpsManager,"\\forensicsacl2\Network Interface(Microsoft Hyper-V Network Adapter)\Bytes Total/sec","00000000-0000-0000-0000-000000000001",,,,,,,Perf,"/subscriptions/da2ead26-5eba-476e-90f5-13d2028a4531/resourcegroups/cloudforensics_group/providers/microsoft.compute/virtualmachines/forensicsacl2"
